a,20.558979591836735,161.4198979591837,4.841911304558993,4.2575106492366155
b,42.59766666666667,148.6293333333333,6.723461253121211,7.1124791427149745
c,36.93446808510638,150.75276595744683,4.973215411137667,5.349744755147118
d,33.522439024390245,162.68634146341464,5.096504675247395,3.9876001439202726
e,33.40356687898089,173.4715923566879,6.524728465222922,3.8723316285502003
f,38.088125000000005,162.26218749999998,8.283227947749296,5.907157593956992
g,37.29090909090909,165.0509090909091,7.973837661524191,4.350086981809822
h,46.03362318840579,160.98666666666665,5.327144045743458,3.7532608688656923
i,63.53278350515464,175.37206185567015,4.885124219899801,3.6497416765371535
j,55.78846153846154,161.5238461538461,5.727943443739171,1.7324839369287033
k,62.02578947368421,162.33631578947364,5.5936019049864605,3.864822744660541
l,75.22433962264151,160.99490566037736,4.933233280682923,4.158624873700036
m,55.988837209302325,151.19674418604654,5.363704988723497,4.180747524640992
n,46.97854838709678,151.08774193548385,5.566263542835881,5.870497978370136
o,71.39179487179487,174.27700854700856,6.358607144070412,4.484311925409671
p,80.9211111111111,174.2111111111111,5.576652608957068,3.8477298100773685
q,20.419999999999998,171.65727272727273,5.134222079695849,2.344649967708272
r,42.44858695652174,173.9332608695652,6.481316556661614,3.8781797917534027
s,28.977228915662646,162.0667469879518,5.612688360700655,4.331711342281752
t,39.12572580645161,174.4995161290323,6.492802488188314,3.9796234736059306
u,52.54816326530612,174.66857142857143,6.692779744473766,3.818264377586085
v,40.95799999999999,149.5985,6.0729972830555425,4.223920305829646
w,28.58823529411765,172.75970588235293,5.193192642969219,3.518996753165441
x,33.19799999999999,152.19099999999997,8.166765332737313,6.3472205728176805
y,47.97500000000001,175.54105263157896,7.324280007726284,3.8189367419918314
z,27.282727272727275,152.50181818181818,5.885401184918326,2.979795045367497
 ,39.80300724637681,120.53278985507248,5.737147578133303,5.275485124959143
